HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX22-047,253.50,255.00,2.793,0.964,14.6,2.797,N
BX22-047,255.00,256.00,2.800,1.038,17.5,2.809,N
BX22-047,256.00,257.00,2.948,1.111,17.3,2.766,N
BX22-047,257.00,258.50,2.186,0.689,12.8,2.701,N
BX22-047,258.50,259.50,3.318,1.434,20.0,2.826,N
BX22-047,259.50,260.50,2.738,0.904,14.4,2.820,N
BX22-047,260.50,261.00,2.970,0.839,16.3,2.833,N
BX22-048,0.00,2.00,0.020,0.147,0.5,2.649,N
BX22-048,2.00,4.00,0.020,0.107,3.1,2.565,N
BX22-048,4.00,6.00,0.020,0.197,0.5,2.611,N
BX22-048,6.00,7.00,0.020,0.147,0.8,2.667,N
BX22-048,7.00,9.00,0.386,0.089,5.6,2.681,N
BX22-048,9.00,10.50,0.270,0.036,0.5,2.590,N
BX22-048,10.50,12.00,0.199,0.010,0.5,2.674,N
BX22-048,12.00,13.00,0.020,0.058,0.9,2.608,N
BX22-048,13.00,14.00,0.919,0.307,3.8,2.710,N
BX22-048,14.00,16.00,0.703,0.274,3.3,2.703,N
BX22-048,16.00,17.50,0.020,0.010,0.5,2.622,N
BX22-048,17.50,18.50,0.020,0.018,0.5,2.600,N
BX22-048,18.50,19.50,0.649,0.097,1.6,2.664,N
BX22-048,19.50,20.50,0.020,0.105,0.5,2.621,N
BX22-048,20.50,21.50,0.044,0.010,0.5,2.623,N
BX22-048,21.50,22.50,0.020,0.011,0.6,2.627,N
BX22-048,22.50,23.50,0.438,0.152,2.9,2.687,N
BX22-048,23.50,24.50,0.278,0.173,5.1,2.647,N
BX22-048,24.50,25.50,0.032,0.075,0.5,2.588,N
BX22-048,25.50,26.50,0.020,0.010,0.5,2.650,N
BX22-048,26.50,28.00,0.709,0.232,2.9,2.635,N
BX22-048,28.00,29.00,0.310,0.055,0.5,2.679,N
BX22-048,29.00,30.00,0.020,0.051,0.5,2.580,N
BX22-048,30.00,32.00,0.020,0.010,0.5,2.605,N
BX22-048,32.00,34.00,0.075,0.010,1.5,2.651,N
BX22-048,34.00,35.00,0.396,0.290,1.0,2.664,N
BX22-048,35.00,36.00,0.020,0.234,4.7,2.605,N
BX22-048,36.00,37.50,0.069,0.010,1.0,2.629,N
BX22-048,37.50,38.50,0.020,0.010,0.5,2.619,N
BX22-048,38.50,40.50,0.020,0.010,0.5,2.615,N
BX22-048,40.50,42.50,0.143,0.083,1.5,2.622,N
BX22-048,42.50,44.50,0.020,0.022,0.5,2.623,N
BX22-048,44.50,45.50,0.046,0.010,0.5,2.605,N
BX22-048,45.50,47.50,0.020,0.010,0.5,2.651,N
BX22-048,47.50,48.50,0.020,0.010,0.5,2.599,N
BX22-048,48.50,50.00,0.020,0.010,0.6,2.580,N
BX22-048,50.00,52.00,0.087,0.010,3.5,2.646,N
BX22-048,52.00,53.00,0.020,0.021,0.5,2.643,N
BX22-048,53.00,54.00,0.409,0.145,0.7,2.646,N
BX22-048,54.00,55.00,0.020,0.010,0.5,2.638,N
BX22-048,55.00,56.00,0.020,0.010,0.5,2.608,N
BX22-048,56.00,58.00,0.046,0.010,0.5,2.631,N
BX22-048,58.00,59.50,0.324,0.093,3.6,2.599,N
BX22-048,59.50,61.00,0.448,0.203,3.3,2.608,N
BX22-048,61.00,62.00,0.020,0.010,2.8,2.626,N
BX22-048,62.00,63.00,0.020,0.040,0.5,2.630,N
BX22-048,63.00,64.00,0.824,0.302,8.2,2.627,N
BX22-048,64.00,65.00,0.020,0.103,0.5,2.600,N
BX22-048,65.00,66.00,0.333,0.017,0.5,2.624,N
BX22-048,66.00,67.50,0.332,0.102,2.5,2.683,N
BX22-048,67.50,68.50,0.108,0.010,2.1,2.594,N
BX22-048,68.50,69.50,0.020,0.146,0.5,2.643,N
BX22-048,69.50,70.50,0.020,0.012,1.3,2.630,N
BX22-048,70.50,72.50,0.020,0.126,0.8,2.588,Y
BX22-048,72.50,74.00,0.679,0.268,3.9,2.644,N
BX22-048,74.00,75.00,0.281,0.057,0.8,2.602,N
BX22-048,75.00,76.00,0.020,0.048,0.5,2.635,N
BX22-048,76.00,77.00,0.020,0.010,5.3,2.614,N
BX22-048,77.00,78.00,0.240,0.161,1.0,2.651,Y
BX22-048,78.00,79.00,0.042,0.010,0.5,2.634,N
BX22-048,79.00,81.00,0.020,0.074,0.5,2.626,N
BX22-048,81.00,82.00,0.299,0.010,0.5,2.630,N
BX22-048,82.00,84.00,0.020,0.203,0.5,2.653,N
BX22-048,84.00,86.00,0.210,0.010,1.8,2.625,N
BX22-048,86.00,87.50,0.117,0.010,0.5,2.628,N
BX22-048,87.50,88.50,0.107,0.010,0.5,2.594,N
BX22-048,88.50,89.50,0.035,0.010,0.5,2.576,N
BX22-048,89.50,90.50,0.020,0.010,0.5,2.563,N
BX22-048,90.50,91.50,0.020,0.010,0.6,2.616,N
BX22-048,91.50,92.50,0.020,0.024,2.7,2.630,N
BX22-048,92.50,94.00,0.027,0.114,1.4,2.623,N
BX22-048,94.00,95.50,0.020,0.010,0.5,2.608,N
BX22-048,95.50,96.50,0.055,0.010,2.8,2.624,N
BX22-048,96.50,98.00,0.020,0.010,0.5,2.640,N
BX22-048,98.00,99.00,0.057,0.057,0.5,2.620,N
BX22-048,99.00,100.00,0.020,0.093,2.2,2.582,N
BX22-048,100.00,101.00,0.391,0.080,2.6,2.635,N
BX22-048,101.00,102.00,0.126,0.270,0.5,2.665,N
BX22-048,102.00,103.50,0.020,0.128,0.5,2.656,N
BX22-048,103.50,104.50,0.020,0.010,0.5,2.620,N
BX22-048,104.50,105.50,0.464,0.249,1.2,2.630,N
BX22-048,105.50,106.50,0.116,0.033,2.5,2.639,N
BX22-048,106.50,107.50,0.020,0.034,0.5,2.658,N
BX22-048,107.50,109.50,0.020,0.100,0.7,2.584,N
BX22-048,109.50,111.50,0.020,0.056,0.5,2.590,N
BX22-048,111.50,113.00,0.020,0.032,0.5,2.642,N
BX22-048,113.00,114.50,0.020,0.010,1.1,2.620,N
BX22-048,114.50,115.50,0.020,0.095,1.5,2.619,N
BX22-048,115.50,116.50,0.020,0.051,1.5,2.631,N
BX22-048,116.50,118.00,0.064,0.010,0.5,2.636,N
BX22-048,118.00,120.00,0.020,0.125,0.5,2.668,N
BX22-048,120.00,121.00,0.023,0.144,0.5,2.629,N
BX22-048,121.00,122.00,0.020,0.010,0.5,2.592,N
BX22-048,122.00,123.00,0.020,0.153,0.5,2.630,N
BX22-048,123.00,124.00,0.412,0.125,2.2,2.659,N
BX22-048,124.00,126.00,0.020,0.010,0.5,2.627,Y
BX22-048,126.00,127.00,0.020,0.010,2.6,2.616,N
BX22-048,127.00,129.00,0.020,0.010,0.5,2.584,N
BX22-048,129.00,130.00,0.020,0.010,0.5,2.641,N
BX22-048,130.00,132.00,0.020,0.010,2.6,2.674,N
BX22-048,132.00,133.00,0.341,0.150,0.5,2.642,N
BX22-048,133.00,135.00,0.126,0.010,0.5,2.630,N
BX22-048,135.00,137.00,0.020,0.131,2.4,2.639,N
BX22-048,137.00,138.50,0.932,0.304,9.4,2.687,N
BX22-048,138.50,139.50,0.020,0.010,0.5,2.664,N
BX22-048,139.50,140.50,0.020,0.010,0.5,2.637,N
BX22-048,140.50,141.50,0.020,0.010,2.3,2.633,N
BX22-048,141.50,142.50,0.020,0.010,0.5,2.604,N
BX22-048,142.50,143.50,0.020,0.010,0.5,2.638,N
BX22-048,143.50,144.50,0.020,0.022,4.2,2.651,N
BX22-048,144.50,145.50,0.020,0.017,0.5,2.636,N
BX22-048,145.50,147.00,0.020,0.010,0.5,2.688,N
BX22-048,147.00,149.00,0.020,0.052,4.9,2.625,N
BX22-048,149.00,151.00,0.335,0.142,0.9,2.603,N
BX22-048,151.00,152.00,0.020,0.172,0.8,2.643,N
BX22-048,152.00,154.00,0.020,0.055,0.5,2.625,N
BX22-048,154.00,155.00,0.166,0.057,1.0,2.626,N
BX22-048,155.00,156.00,0.020,0.010,1.7,2.648,N
BX22-048,156.00,157.00,0.020,0.145,0.5,2.572,N
BX22-048,157.00,159.00,0.227,0.201,2.2,2.672,N
BX22-048,159.00,160.00,0.020,0.010,0.5,2.646,N
BX22-048,160.00,161.00,0.862,0.281,3.7,2.660,N
BX22-048,161.00,162.50,0.184,0.150,0.5,2.710,N
BX22-048,162.50,164.00,0.212,0.098,0.5,2.622,N
BX22-048,164.00,165.00,0.651,0.210,5.9,2.645,N
BX22-048,165.00,166.00,0.435,0.243,3.5,2.653,N
BX22-048,166.00,167.50,0.020,0.065,0.7,2.571,N
BX22-048,167.50,168.50,0.384,0.046,2.8,2.706,N
BX22-048,168.50,169.50,0.020,0.010,0.5,2.645,N
BX22-048,169.50,170.50,0.067,0.010,0.5,2.641,N
BX22-048,170.50,172.50,0.020,0.010,0.5,2.641,N
BX22-048,172.50,174.00,0.020,0.010,3.7,2.644,N
BX22-048,174.00,175.50,0.574,0.028,2.0,2.713,N
BX22-048,175.50,177.50,0.020,0.010,2.5,2.621,N
BX22-048,177.50,178.50,0.372,0.283,0.5,2.666,N
BX22-048,178.50,180.50,0.020,0.012,0.5,2.611,N
BX22-048,180.50,181.50,0.020,0.028,1.6,2.658,N
BX22-048,181.50,183.00,0.020,0.010,1.1,2.590,N
BX22-048,183.00,184.00,0.020,0.010,2.3,2.574,N
BX22-048,184.00,185.00,0.077,0.037,0.5,2.606,N
BX22-048,185.00,186.00,0.020,0.010,0.5,2.633,N
BX22-048,186.00,187.00,0.020,0.010,1.3,2.634,N
BX22-048,187.00,189.00,0.020,0.010,0.5,2.598,N
BX22-048,189.00,191.00,0.020,0.010,0.5,2.650,N
BX22-048,191.00,192.00,0.020,0.239,0.5,2.614,N
BX22-048,192.00,193.50,0.020,0.010,1.2,2.594,N
BX22-048,193.50,194.50,0.020,0.010,0.5,2.595,N
BX22-048,194.50,196.50,0.521,0.117,2.2,2.678,N
BX22-048,196.50,197.50,0.020,0.062,0.5,2.567,N
BX22-048,197.50,199.50,0.020,0.083,0.5,2.616,N
BX22-048,199.50,200.50,0.119,0.010,2.5,2.633,N
BX22-048,200.50,201.50,0.216,0.077,0.5,2.602,N
BX22-048,201.50,202.50,0.020,0.052,2.8,2.648,N
BX22-048,202.50,204.00,0.020,0.102,2.2,2.588,N
BX22-048,204.00,205.00,0.265,0.235,0.5,2.686,N
BX22-048,205.00,206.50,0.158,0.010,0.5,2.627,Y
BX22-048,206.50,207.50,0.020,0.010,3.2,2.607,N
BX22-048,207.50,208.50,0.020,0.014,1.8,2.650,N
BX22-048,208.50,209.50,0.078,0.010,0.5,2.653,N
BX22-048,209.50,210.50,0.730,0.226,4.6,2.662,N
BX22-048,210.50,212.50,0.020,0.010,3.7,2.632,N
BX22-048,212.50,214.00,0.020,0.067,0.5,2.629,N
BX22-048,214.00,215.50,0.539,0.157,1.6,2.639,N
BX22-048,215.50,216.50,0.020,0.010,1.6,2.676,N
BX22-048,216.50,218.50,0.377,0.064,0.5,2.643,N
BX22-048,218.50,220.00,0.020,0.059,1.1,2.619,N
BX22-048,220.00,221.00,0.803,0.327,5.3,2.654,N
BX22-048,221.00,223.00,0.522,0.128,1.3,2.646,N
BX22-049,0.00,1.50,0.403,0.161,0.7,2.663,N
BX22-049,1.50,2.50,0.020,0.042,2.2,2.636,N
BX22-049,2.50,4.50,0.020,0.010,2.0,2.614,N
BX22-049,4.50,5.50,0.384,0.286,3.7,2.672,Y
BX22-049,5.50,6.50,0.020,0.057,4.3,2.642,N
BX22-049,6.50,7.50,0.020,0.140,1.2,2.599,N
BX22-049,7.50,8.50,0.020,0.010,0.5,2.672,N
BX22-049,8.50,9.50,0.163,0.153,1.5,2.656,N
BX22-049,9.50,11.50,0.148,0.285,0.5,2.619,N
BX22-049,11.50,13.50,0.020,0.062,0.5,2.619,N
BX22-049,13.50,14.50,0.386,0.172,1.1,2.660,N
BX22-049,14.50,15.50,0.020,0.132,1.2,2.622,N
BX22-049,15.50,16.50,0.020,0.010,0.5,2.582,N
BX22-049,16.50,17.50,0.020,0.010,0.5,2.659,N
BX22-049,17.50,19.00,0.020,0.085,2.2,2.568,N
BX22-049,19.00,20.00,0.020,0.057,1.3,2.546,N
BX22-049,20.00,21.00,0.439,0.347,2.2,2.624,N
BX22-049,21.00,23.00,0.105,0.267,0.5,2.614,N
BX22-049,23.00,24.00,0.020,0.064,0.7,2.570,N
BX22-049,24.00,25.00,0.020,0.010,0.5,2.608,N
BX22-049,25.00,26.00,0.020,0.042,3.8,2.657,N
BX22-049,26.00,28.00,0.569,0.010,3.8,2.632,N
BX22-049,28.00,29.50,0.159,0.196,2.4,2.625,N
BX22-049,29.50,31.00,0.020,0.153,0.5,2.668,N
BX22-049,31.00,32.50,0.020,0.010,1.6,2.608,N
BX22-049,32.50,34.50,0.054,0.152,4.2,2.701,N
BX22-049,34.50,36.50,0.020,0.153,0.5,2.633,N
BX22-049,36.50,38.00,0.020,0.010,0.5,2.667,N
BX22-049,38.00,39.00,0.442,0.142,2.0,2.709,N
BX22-049,39.00,41.00,0.020,0.047,0.5,2.578,N
BX22-049,41.00,42.00,0.020,0.021,0.5,2.640,N
BX22-049,42.00,43.00,0.300,0.101,3.4,2.613,N
BX22-049,43.00,44.00,0.020,0.175,0.5,2.680,N
BX22-049,44.00,45.00,0.028,0.031,3.3,2.598,N
BX22-049,45.00,46.50,0.622,0.423,5.0,2.659,N
BX22-049,46.50,48.00,0.328,0.010,0.5,2.653,N
BX22-049,48.00,49.00,0.284,0.137,1.8,2.630,N
BX22-049,49.00,51.00,0.020,0.161,0.7,2.589,N
BX22-049,51.00,52.50,0.020,0.056,1.4,2.631,N
BX22-049,52.50,54.50,0.020,0.010,1.5,2.617,N
BX22-049,54.50,55.50,0.020,0.010,0.5,2.594,N
BX22-049,55.50,56.50,0.020,0.010,1.2,2.631,N
BX22-049,56.50,57.50,0.474,0.083,3.8,2.648,N
BX22-049,57.50,58.50,0.386,0.198,0.5,2.621,N
BX22-049,58.50,59.50,0.020,0.110,0.5,2.569,N
BX22-049,59.50,61.00,0.334,0.184,3.7,2.662,N
BX22-049,61.00,62.50,0.542,0.226,0.5,2.594,N
BX22-049,62.50,64.00,0.215,0.010,1.9,2.640,N
BX22-049,64.00,65.00,0.020,0.010,0.5,2.572,N
BX22-049,65.00,66.00,0.020,0.010,0.5,2.633,N
BX22-049,66.00,67.00,0.097,0.092,1.1,2.656,N
BX22-049,67.00,68.00,0.020,0.010,5.2,2.580,N
BX22-049,68.00,69.50,0.020,0.018,2.5,2.635,N
BX22-049,69.50,70.50,0.535,0.320,5.7,2.650,N
BX22-049,70.50,71.50,0.020,0.010,1.4,2.635,N
BX22-049,71.50,73.00,0.306,0.183,1.0,2.642,N
BX22-049,73.00,74.50,0.089,0.015,1.0,2.629,N
BX22-049,74.50,76.00,0.020,0.057,0.5,2.593,N
BX22-049,76.00,78.00,0.020,0.038,0.5,2.634,N
BX22-049,78.00,79.00,0.020,0.010,0.5,2.614,N
BX22-049,79.00,81.00,0.486,0.158,3.0,2.668,N
BX22-049,81.00,82.00,0.020,0.149,1.5,2.658,N
BX22-049,82.00,84.00,0.020,0.025,0.5,2.625,N
BX22-049,84.00,86.00,0.020,0.081,4.1,2.583,N
BX22-049,86.00,87.00,0.020,0.267,0.5,2.676,N
BX22-049,87.00,88.00,0.020,0.010,1.6,2.617,N
BX22-049,88.00,90.00,0.281,0.166,1.6,2.667,N
BX22-049,90.00,91.00,0.713,0.256,4.0,2.713,N
BX22-049,91.00,92.00,0.020,0.082,0.5,2.669,N
BX22-049,92.00,93.00,0.020,0.010,0.5,2.600,N
BX22-049,93.00,94.00,0.315,0.126,3.0,2.628,N
BX22-049,94.00,95.00,0.020,0.117,0.5,2.617,N
BX22-049,95.00,97.00,0.020,0.034,0.5,2.659,N
BX22-049,97.00,99.00,0.161,0.271,1.5,2.617,N
BX22-049,99.00,101.00,0.020,0.020,0.5,2.683,N
BX22-049,101.00,102.50,0.549,0.308,5.3,2.612,N
BX22-049,102.50,104.50,0.020,0.147,3.4,2.615,N
BX22-049,104.50,105.50,0.022,0.022,2.4,2.635,N
BX22-049,105.50,107.50,0.065,0.042,0.5,2.614,N
BX22-049,107.50,109.00,0.020,0.010,0.5,2.590,N
BX22-049,109.00,111.00,0.311,0.033,5.2,2.615,N
BX22-049,111.00,112.50,0.143,0.075,1.8,2.626,N
BX22-049,112.50,113.50,0.023,0.010,0.5,2.585,N
BX22-049,113.50,115.50,0.020,0.189,0.5,2.594,N
BX22-049,115.50,116.50,0.020,0.077,0.5,2.627,N
BX22-049,116.50,117.50,0.020,0.019,0.5,2.647,N
BX22-049,117.50,118.50,0.020,0.050,0.5,2.590,N
BX22-049,118.50,120.50,0.361,0.050,0.5,2.617,N
BX22-049,120.50,122.50,0.020,0.010,0.5,2.605,N
BX22-049,122.50,123.50,0.070,0.177,0.5,2.607,N
BX22-049,123.50,124.50,0.020,0.117,0.5,2.686,N
BX22-049,124.50,126.00,0.020,0.010,0.8,2.604,N
BX22-049,126.00,128.00,0.020,0.073,0.5,2.630,N
BX22-049,128.00,130.00,0.188,0.010,1.6,2.573,N
BX22-049,130.00,131.00,0.444,0.294,5.1,2.647,N
BX22-049,131.00,132.50,0.020,0.010,0.5,2.595,N
BX22-049,132.50,133.50,0.421,0.037,3.2,2.664,N
BX22-049,133.50,135.00,0.047,0.089,0.5,2.641,N
BX22-049,135.00,137.00,0.035,0.148,1.2,2.630,N
BX22-049,137.00,138.50,0.547,0.319,3.2,2.680,N
BX22-049,138.50,140.00,0.147,0.010,0.5,2.597,N
BX22-049,140.00,142.00,0.458,0.160,5.1,2.670,N
BX22-049,142.00,144.00,0.408,0.194,1.8,2.616,N
BX22-049,144.00,145.00,0.302,0.237,0.5,2.613,N
BX22-049,145.00,146.50,0.020,0.085,0.5,2.609,N
BX22-049,146.50,147.50,0.287,0.010,5.8,2.640,N
BX22-049,147.50,149.50,0.170,0.010,0.7,2.635,N
BX22-049,149.50,150.50,0.020,0.031,0.5,2.679,N
BX22-049,150.50,151.50,0.020,0.010,2.1,2.638,N
BX22-049,151.50,153.00,0.350,0.010,0.5,2.658,N
BX22-049,153.00,155.00,0.020,0.010,0.5,2.582,N
BX22-049,155.00,157.00,0.455,0.144,1.1,2.636,N
BX22-049,157.00,158.50,0.020,0.036,0.5,2.608,N
BX22-049,158.50,159.50,0.440,0.010,1.5,2.626,N
BX22-049,159.50,161.00,0.311,0.031,0.8,2.721,N
BX22-049,161.00,163.00,0.020,0.029,1.2,2.597,N
BX22-049,163.00,164.50,0.461,0.174,1.4,2.669,N
BX22-049,164.50,166.00,0.020,0.235,0.5,2.681,N
BX22-049,166.00,168.00,0.020,0.010,2.0,2.653,N
BX22-049,168.00,169.50,0.579,0.228,0.5,2.691,N
BX22-049,169.50,171.00,0.020,0.010,0.5,2.590,N
BX22-049,171.00,173.00,0.020,0.010,1.3,2.616,N
BX22-049,173.00,175.00,0.203,0.010,5.6,2.617,N
BX22-049,175.00,176.50,0.210,0.010,0.5,2.602,N
BX22-049,176.50,178.50,0.080,0.010,0.5,2.685,N
BX22-049,178.50,180.00,0.020,0.010,0.5,2.614,N
BX22-049,180.00,181.50,0.228,0.010,1.6,2.587,Y
BX22-049,181.50,183.00,0.020,0.040,0.5,2.617,N
BX22-049,183.00,185.00,0.020,0.211,2.9,2.603,N
BX22-049,185.00,187.00,0.335,0.106,0.5,2.649,Y
BX22-049,187.00,188.50,0.020,0.151,0.5,2.639,N
BX22-049,188.50,189.50,0.020,0.186,0.5,2.633,N
BX22-049,189.50,190.50,0.103,0.010,3.3,2.625,N
BX22-049,190.50,192.50,0.020,0.023,0.5,2.625,N
BX22-049,192.50,193.50,0.732,0.392,3.2,2.639,N
BX22-049,193.50,194.50,0.020,0.146,0.5,2.595,N
BX22-049,194.50,196.00,0.223,0.149,7.3,2.647,N
BX22-049,196.00,197.00,0.293,0.127,2.1,2.599,N
BX22-049,197.00,198.00,0.020,0.035,0.7,2.605,Y
BX22-049,198.00,199.00,0.020,0.010,0.5,2.621,N
BX22-049,199.00,200.00,0.030,0.010,0.5,2.582,N
BX22-049,200.00,201.50,0.020,0.010,0.5,2.621,N
BX22-049,201.50,203.50,0.020,0.025,3.0,2.601,N
BX22-049,203.50,204.50,0.020,0.159,1.0,2.611,N
BX22-049,204.50,206.50,0.020,0.010,2.6,2.597,N
BX22-049,206.50,207.50,0.104,0.010,0.5,2.624,N
BX22-049,207.50,209.50,0.186,0.044,5.4,2.559,N
BX22-049,209.50,211.50,0.020,0.010,0.5,2.653,N
BX22-049,211.50,213.00,0.392,0.077,4.1,2.664,N
BX22-049,213.00,215.00,0.020,0.033,3.9,2.665,N
BX22-049,215.00,216.00,0.507,0.271,4.3,2.633,N
BX22-049,216.00,217.50,0.020,0.162,0.7,2.615,N
BX22-049,217.50,219.00,0.020,0.115,0.5,2.631,N
BX22-049,219.00,221.00,0.274,0.057,0.5,2.677,N
BX22-049,221.00,223.00,0.261,0.071,2.0,2.661,N
BX22-049,223.00,225.00,0.020,0.010,0.5,2.636,N
BX22-049,225.00,226.00,0.020,0.268,0.5,2.640,N
BX22-049,226.00,227.00,0.020,0.010,0.5,2.644,N
BX22-049,227.00,229.00,0.166,0.159,0.5,2.599,Y
BX22-049,229.00,231.00,0.020,0.058,2.7,2.621,N
BX22-049,231.00,232.50,0.020,0.036,0.5,2.638,N
BX22-049,232.50,233.50,0.339,0.284,2.4,2.647,N
BX22-049,233.50,234.50,0.020,0.010,1.5,2.611,N
BX22-049,234.50,236.50,0.020,0.086,0.5,2.622,N
BX22-049,236.50,238.50,0.120,0.010,1.4,2.644,N
BX22-049,238.50,240.00,0.020,0.010,0.5,2.551,N
BX22-049,240.00,242.00,0.020,0.172,0.9,2.625,N
BX22-050,0.00,1.00,0.350,0.065,0.5,2.654,N
BX22-050,1.00,3.00,0.020,0.010,2.0,2.597,N
BX22-050,3.00,4.00,0.084,0.010,1.4,2.628,N
BX22-050,4.00,5.00,0.020,0.031,5.0,2.620,N
BX22-050,5.00,6.00,0.759,0.290,4.5,2.657,N
BX22-050,6.00,8.00,0.487,0.010,6.4,2.667,Y
BX22-050,8.00,9.50,0.194,0.081,2.0,2.621,N
BX22-050,9.50,11.50,0.020,0.024,0.5,2.646,N
BX22-050,11.50,12.50,0.020,0.036,0.5,2.623,N
BX22-050,12.50,13.50,0.020,0.010,3.9,2.605,N
BX22-050,13.50,14.50,0.422,0.139,3.3,2.653,N
BX22-050,14.50,15.50,0.539,0.047,5.4,2.674,N
BX22-050,15.50,17.50,0.020,0.010,4.5,2.642,Y
BX22-050,17.50,19.50,0.020,0.010,3.0,2.616,N
BX22-050,19.50,20.50,0.073,0.017,0.5,2.626,N
BX22-050,20.50,21.50,0.058,0.061,0.5,2.626,N
BX22-050,21.50,22.50,0.424,0.054,2.1,2.667,N
BX22-050,22.50,23.50,0.020,0.177,0.5,2.657,N
BX22-050,23.50,25.00,0.020,0.010,0.5,2.581,N
BX22-050,25.00,27.00,0.041,0.010,0.7,2.623,N
BX22-050,27.00,29.00,0.179,0.010,0.5,2.610,N
BX22-050,29.00,30.00,0.133,0.058,1.3,2.620,N
BX22-050,30.00,31.00,0.020,0.010,0.5,2.620,N
BX22-050,31.00,32.50,0.020,0.037,3.0,2.619,N
BX22-050,32.50,34.50,0.026,0.146,3.3,2.643,Y
BX22-050,34.50,36.00,0.173,0.037,0.5,2.656,N
BX22-050,36.00,37.00,0.020,0.031,0.5,2.643,Y
BX22-050,37.00,38.00,0.020,0.010,1.5,2.642,N
BX22-050,38.00,40.00,0.061,0.024,1.4,2.667,N
BX22-050,40.00,41.50,0.020,0.148,2.4,2.593,N
BX22-050,41.50,42.50,0.020,0.108,0.5,2.663,N
BX22-050,42.50,44.50,0.020,0.058,1.0,2.584,Y
BX22-050,44.50,46.00,0.197,0.012,3.1,2.658,N
BX22-050,46.00,47.00,0.020,0.010,0.5,2.621,N
BX22-050,47.00,48.50,0.020,0.032,2.3,2.617,N
BX22-050,48.50,49.50,0.020,0.010,0.5,2.580,N
BX22-050,49.50,50.50,0.020,0.026,1.3,2.650,N
BX22-050,50.50,51.50,0.020,0.080,0.5,2.620,N
BX22-050,51.50,52.50,0.115,0.152,4.5,2.633,N
BX22-050,52.50,54.00,0.173,0.053,0.5,2.670,N
BX22-050,54.00,55.00,0.020,0.060,3.5,2.630,N
BX22-050,55.00,57.00,0.020,0.075,0.5,2.595,N
BX22-050,57.00,58.50,0.252,0.010,2.0,2.686,N
BX22-050,58.50,59.50,0.121,0.145,0.5,2.621,N
BX22-050,59.50,61.50,0.020,0.020,1.4,2.575,N
BX22-050,61.50,63.50,0.020,0.041,0.5,2.642,N
BX22-050,63.50,65.50,0.374,0.280,5.0,2.654,N
BX22-050,65.50,66.50,0.110,0.019,0.8,2.595,N
BX22-050,66.50,67.50,0.020,0.063,0.5,2.572,N
BX22-050,67.50,68.50,0.020,0.058,1.1,2.612,N
BX22-050,68.50,70.00,0.020,0.010,4.4,2.581,N
BX22-050,70.00,71.50,0.020,0.010,3.9,2.651,N
BX22-050,71.50,73.50,0.020,0.122,0.5,2.623,N
BX22-050,73.50,74.50,0.020,0.101,1.8,2.651,N
BX22-050,74.50,76.50,0.022,0.048,0.5,2.585,N
BX22-050,76.50,78.00,0.376,0.010,2.8,2.604,N
BX22-050,78.00,79.00,0.155,0.150,1.8,2.608,N
BX22-050,79.00,80.00,0.041,0.093,0.5,2.641,N
BX22-050,80.00,82.00,0.020,0.010,0.5,2.633,N
BX22-050,82.00,84.00,0.020,0.010,3.1,2.636,N
BX22-050,84.00,85.00,0.115,0.010,0.5,2.606,N
BX22-050,85.00,87.00,0.020,0.010,3.6,2.632,N
BX22-050,87.00,88.50,0.020,0.010,0.5,2.646,N
BX22-050,88.50,90.50,0.020,0.010,3.7,2.648,N
BX22-050,90.50,92.50,0.525,0.157,5.3,2.699,N
BX22-050,92.50,93.50,0.413,0.210,5.0,2.668,N
BX22-050,93.50,94.50,0.020,0.010,0.5,2.630,N
BX22-050,94.50,95.50,0.020,0.055,0.8,2.563,N
BX22-050,95.50,97.00,0.594,0.035,4.2,2.646,N
BX22-050,97.00,99.00,0.414,0.458,1.6,2.680,N
BX22-050,99.00,100.00,0.155,0.020,1.2,2.588,N
BX22-050,100.00,101.00,0.020,0.010,2.4,2.562,N
BX22-050,101.00,102.00,0.402,0.142,0.6,2.666,N
BX22-050,102.00,104.00,0.058,0.010,0.5,2.600,N
BX22-050,104.00,105.00,0.131,0.010,0.5,2.634,N
BX22-050,105.00,106.00,0.136,0.010,0.7,2.582,N
BX22-050,106.00,107.00,0.020,0.066,0.5,2.649,N
BX22-050,107.00,108.00,0.020,0.086,0.5,2.637,N
BX22-050,108.00,109.00,0.020,0.116,0.9,2.621,N
BX22-050,109.00,110.50,0.177,0.077,1.7,2.659,N
BX22-050,110.50,111.50,0.075,0.199,1.9,2.599,N
BX22-050,111.50,112.50,0.020,0.040,0.5,2.570,N
BX22-050,112.50,114.50,0.270,0.055,1.1,2.598,N
BX22-050,114.50,115.50,0.020,0.010,0.5,2.648,N
BX22-050,115.50,117.00,0.511,0.017,3.4,2.631,N
BX22-050,117.00,118.00,0.020,0.010,2.2,2.629,N
BX22-050,118.00,120.00,0.020,0.122,0.5,2.611,N
BX22-050,120.00,121.00,0.519,0.149,2.1,2.660,N
BX22-050,121.00,123.00,0.020,0.219,1.6,2.645,N
BX22-050,123.00,125.00,0.020,0.010,0.5,2.665,N
BX22-050,125.00,126.50,0.020,0.010,0.5,2.652,N
BX22-050,126.50,128.50,0.020,0.010,2.3,2.607,N
BX22-050,128.50,129.50,0.020,0.068,0.5,2.637,N
