HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX22-044,249.00,250.00,0.020,0.010,2.6,2.625,N
BX22-044,250.00,251.00,0.189,0.206,4.3,2.591,N
BX22-044,251.00,252.00,0.020,0.052,0.5,2.664,N
BX22-044,252.00,254.00,0.163,0.076,1.7,2.610,N
BX22-044,254.00,256.00,0.369,0.100,0.5,2.620,N
BX22-044,256.00,257.50,0.038,0.010,0.5,2.635,N
BX22-044,257.50,259.50,0.107,0.215,0.5,2.549,N
BX22-044,259.50,260.50,0.020,0.010,0.5,2.617,N
BX22-044,260.50,261.50,0.020,0.132,0.5,2.683,N
BX22-044,261.50,263.50,0.169,0.010,5.6,2.667,N
BX22-044,263.50,264.50,0.631,0.204,2.4,2.641,N
BX22-044,264.50,266.50,0.408,0.010,6.2,2.638,N
BX22-044,266.50,267.50,0.072,0.138,0.5,2.590,N
BX22-044,267.50,268.50,0.032,0.073,3.2,2.590,N
BX22-044,268.50,269.00,0.020,0.010,1.0,2.562,N
BX22-045,0.00,1.00,2.078,0.729,12.5,2.684,N
BX22-045,1.00,2.00,1.757,0.598,10.6,2.726,N
BX22-045,2.00,3.00,1.132,0.382,6.5,2.656,N
BX22-045,3.00,5.00,2.607,1.052,18.7,2.764,N
BX22-045,5.00,6.50,1.567,0.567,10.5,2.715,N
BX22-045,6.50,7.50,1.264,0.442,5.5,2.674,N
BX22-045,7.50,8.50,1.835,0.625,10.9,2.724,N
BX22-045,8.50,10.00,1.648,0.545,8.9,2.743,Y
BX22-045,10.00,11.00,2.058,0.707,11.9,2.773,N
BX22-045,11.00,13.00,2.406,0.770,15.6,2.727,N
BX22-045,13.00,14.00,2.056,0.836,9.4,2.696,N
BX22-045,14.00,15.00,2.172,0.799,12.1,2.782,N
BX22-045,15.00,16.50,1.649,0.444,12.0,2.707,N
BX22-045,16.50,18.00,1.805,0.543,12.1,2.811,N
BX22-045,18.00,19.00,1.410,0.596,5.6,2.657,N
BX22-045,19.00,20.00,2.768,0.870,15.6,2.772,N
BX22-045,20.00,21.00,1.878,0.924,12.3,2.657,N
BX22-045,21.00,22.00,0.989,0.238,7.3,2.724,N
BX22-045,22.00,23.50,1.733,0.778,7.9,2.714,N
BX22-045,23.50,25.00,1.915,0.579,9.1,2.721,N
BX22-045,25.00,27.00,1.781,0.657,8.0,2.715,N
BX22-045,27.00,29.00,2.214,0.888,15.3,2.776,N
BX22-045,29.00,30.00,2.458,0.927,15.1,2.797,N
BX22-045,30.00,31.50,2.520,0.777,10.7,2.792,N
BX22-045,31.50,32.50,2.255,0.723,14.9,2.779,N
BX22-045,32.50,33.50,1.849,0.769,16.7,2.749,N
BX22-045,33.50,35.50,1.649,0.687,9.2,2.703,N
BX22-045,35.50,37.50,1.845,0.759,10.2,2.759,N
BX22-045,37.50,39.50,2.059,0.730,10.0,2.771,N
BX22-045,39.50,40.50,2.075,0.492,11.2,2.724,N
BX22-045,40.50,41.50,2.288,0.645,15.5,2.703,N
BX22-045,41.50,42.50,2.258,0.643,13.5,2.743,N
BX22-045,42.50,44.50,2.334,0.734,15.3,2.744,N
BX22-045,44.50,45.50,2.822,1.127,18.0,2.742,N
BX22-045,45.50,46.50,1.898,0.789,8.0,2.723,N
BX22-045,46.50,48.50,1.920,0.821,10.9,2.746,N
BX22-045,48.50,49.50,2.373,0.752,16.4,2.813,N
BX22-045,49.50,51.50,2.185,1.016,11.1,2.774,N
BX22-045,51.50,53.50,2.191,0.784,12.6,2.761,N
BX22-045,53.50,54.50,1.539,0.589,7.3,2.724,N
BX22-045,54.50,55.50,2.103,0.692,14.1,2.767,N
BX22-045,55.50,56.50,2.483,0.939,12.5,2.765,N
BX22-045,56.50,58.00,1.900,0.517,12.6,2.765,N
BX22-045,58.00,59.50,1.840,0.773,9.6,2.706,N
BX22-045,59.50,60.50,2.385,0.890,14.7,2.776,N
BX22-045,60.50,62.50,2.364,0.851,13.7,2.773,N
BX22-045,62.50,63.50,2.286,0.755,14.4,2.773,Y
BX22-045,63.50,65.50,2.163,0.635,13.6,2.721,N
BX22-045,65.50,66.50,1.859,0.753,11.1,2.711,N
BX22-045,66.50,68.00,2.354,0.750,15.1,2.818,N
BX22-045,68.00,69.50,2.523,0.774,13.7,2.744,N
BX22-045,69.50,70.50,2.215,0.570,13.5,2.733,N
BX22-045,70.50,71.50,1.842,0.694,10.1,2.732,N
BX22-045,71.50,72.50,1.893,0.643,14.2,2.754,N
BX22-045,72.50,73.50,2.190,0.654,11.6,2.751,N
BX22-045,73.50,74.50,2.161,0.687,15.6,2.728,Y
BX22-045,74.50,75.50,2.545,0.987,14.7,2.742,N
BX22-045,75.50,76.50,2.472,0.887,13.1,2.738,N
BX22-045,76.50,77.50,2.183,0.610,15.6,2.770,N
BX22-045,77.50,79.50,1.632,0.454,10.4,2.731,N
BX22-045,79.50,80.50,2.230,0.765,12.0,2.696,N
BX22-045,80.50,82.50,1.849,0.717,10.4,2.699,N
BX22-045,82.50,83.50,2.283,0.892,15.1,2.718,N
BX22-045,83.50,84.50,2.249,0.914,15.1,2.753,N
BX22-045,84.50,86.50,2.359,0.839,12.8,2.811,N
BX22-045,86.50,87.50,2.216,0.958,8.1,2.786,N
BX22-045,87.50,88.50,1.930,0.656,11.8,2.765,N
BX22-045,88.50,90.00,2.450,0.943,13.4,2.794,N
BX22-045,90.00,91.00,2.706,0.985,19.1,2.782,N
BX22-045,91.00,93.00,2.999,1.105,18.9,2.804,N
BX22-045,93.00,95.00,1.913,0.578,13.5,2.718,N
BX22-045,95.00,97.00,2.357,0.712,14.8,2.770,N
BX22-045,97.00,98.00,2.884,1.009,15.5,2.817,N
BX22-045,98.00,99.50,2.538,0.982,14.2,2.779,N
BX22-045,99.50,100.50,2.142,0.683,11.1,2.793,N
BX22-045,100.50,101.50,2.565,0.939,10.9,2.839,N
BX22-045,101.50,103.00,2.635,1.007,13.9,2.776,N
BX22-045,103.00,104.50,2.638,0.801,16.3,2.791,N
BX22-045,104.50,106.50,2.288,0.669,18.0,2.787,N
BX22-045,106.50,108.50,2.426,0.843,18.0,2.753,N
BX22-045,108.50,109.50,2.507,0.947,15.1,2.759,N
BX22-045,109.50,111.00,2.725,0.908,20.4,2.790,N
BX22-045,111.00,112.50,2.813,1.044,16.2,2.756,N
BX22-045,112.50,114.50,2.496,0.883,14.8,2.781,N
BX22-045,114.50,115.50,2.334,0.740,11.1,2.765,N
BX22-045,115.50,116.50,2.516,0.851,17.7,2.806,N
BX22-045,116.50,118.00,2.340,0.684,15.6,2.755,N
BX22-045,118.00,119.00,2.904,1.137,14.6,2.735,N
BX22-045,119.00,120.50,2.858,0.937,16.5,2.797,N
BX22-045,120.50,121.50,2.567,1.043,13.4,2.821,N
BX22-045,121.50,123.00,3.869,1.450,22.5,2.843,N
BX22-045,123.00,124.50,3.009,1.057,16.7,2.840,N
BX22-045,124.50,125.50,1.958,0.830,9.3,2.755,N
BX22-045,125.50,127.50,2.431,0.699,17.0,2.774,N
BX22-045,127.50,129.00,3.488,1.246,23.8,2.853,N
BX22-045,129.00,130.00,2.934,1.199,21.3,2.793,N
BX22-045,130.00,132.00,2.646,0.958,17.4,2.794,Y
BX22-045,132.00,133.00,3.033,1.164,17.1,2.833,N
BX22-045,133.00,134.50,3.051,1.006,16.6,2.794,N
BX22-045,134.50,136.50,3.197,1.101,18.2,2.781,N
BX22-045,136.50,137.50,3.386,1.257,18.2,2.738,N
BX22-045,137.50,139.50,2.686,0.983,17.5,2.755,N
BX22-045,139.50,141.50,2.926,0.918,18.2,2.824,N
BX22-045,141.50,142.50,2.823,0.907,19.2,2.813,N
BX22-045,142.50,143.50,2.012,0.644,11.7,2.748,N
BX22-045,143.50,145.00,2.761,0.853,15.0,2.826,N
BX22-045,145.00,146.50,2.759,0.909,16.9,2.784,N
BX22-045,146.50,147.50,2.691,1.041,16.8,2.782,N
BX22-045,147.50,149.50,3.025,0.982,18.6,2.800,N
BX22-045,149.50,151.50,2.953,1.093,17.0,2.828,N
BX22-045,151.50,153.00,3.559,0.990,26.1,2.837,N
BX22-045,153.00,154.50,3.625,1.472,20.8,2.809,Y
BX22-045,154.50,156.50,2.852,1.037,17.7,2.772,N
BX22-045,156.50,157.50,2.682,1.018,14.6,2.793,N
BX22-045,157.50,158.50,3.047,1.061,13.7,2.810,N
BX22-045,158.50,159.50,2.999,1.026,19.2,2.775,N
BX22-045,159.50,161.00,2.802,0.933,17.5,2.763,N
BX22-045,161.00,162.50,2.517,0.818,12.3,2.764,N
BX22-045,162.50,164.00,3.322,1.152,19.1,2.844,N
BX22-045,164.00,165.00,2.515,0.816,15.7,2.778,N
BX22-045,165.00,166.50,3.195,1.135,17.6,2.824,N
BX22-045,166.50,167.50,2.947,0.959,19.5,2.828,N
BX22-045,167.50,168.50,3.062,1.079,20.6,2.819,N
BX22-045,168.50,170.00,3.481,1.460,20.0,2.809,N
BX22-045,170.00,171.00,3.028,0.911,18.7,2.804,N
BX22-045,171.00,172.00,3.004,0.904,20.7,2.820,N
BX22-045,172.00,174.00,2.611,0.895,19.6,2.768,Y
BX22-045,174.00,176.00,2.883,1.225,17.5,2.789,N
BX22-045,176.00,177.00,3.346,1.324,20.4,2.818,N
BX22-045,177.00,178.50,3.447,1.269,21.6,2.861,N
BX22-045,178.50,179.50,3.074,0.922,20.4,2.776,N
BX22-045,179.50,180.50,3.081,0.865,19.5,2.809,N
BX22-045,180.50,181.50,3.546,1.222,22.7,2.863,N
BX22-045,181.50,183.00,3.148,1.234,15.0,2.798,N
BX22-045,183.00,184.00,3.207,1.239,21.2,2.808,N
BX22-045,184.00,186.00,3.216,1.177,20.3,2.844,N
BX22-045,186.00,187.00,3.060,1.092,15.4,2.839,N
BX22-045,187.00,188.50,3.473,1.121,18.8,2.864,N
BX22-045,188.50,190.00,3.747,1.357,22.4,2.796,N
BX22-045,190.00,192.00,3.223,1.040,21.2,2.797,N
BX22-045,192.00,193.50,3.379,1.159,16.7,2.851,N
BX22-045,193.50,194.50,3.203,1.131,19.6,2.802,N
BX22-045,194.50,196.00,3.964,1.348,24.1,2.868,N
BX22-045,196.00,197.00,3.397,1.230,19.9,2.822,N
BX22-045,197.00,198.50,3.060,1.061,18.4,2.785,N
BX22-045,198.50,200.50,3.557,1.246,23.3,2.877,N
BX22-045,200.50,201.50,3.356,1.145,19.4,2.803,N
BX22-045,201.50,203.50,3.681,1.274,23.4,2.846,N
BX22-045,203.50,205.50,3.084,1.004,17.5,2.802,N
BX22-045,205.50,206.50,3.392,1.126,16.9,2.831,N
BX22-045,206.50,208.00,3.687,1.360,21.2,2.798,N
BX22-045,208.00,210.00,3.548,1.190,22.3,2.830,N
BX22-045,210.00,212.00,3.182,1.088,18.8,2.861,N
BX22-045,212.00,213.00,3.598,1.242,23.8,2.779,N
BX22-045,213.00,214.00,3.234,1.106,18.8,2.784,N
BX22-045,214.00,215.00,3.902,1.285,18.5,2.875,N
BX22-045,215.00,216.50,3.615,1.242,19.7,2.799,N
BX22-045,216.50,217.50,3.396,1.066,19.1,2.841,N
BX22-045,217.50,219.00,3.763,1.253,26.3,2.848,N
BX22-045,219.00,221.00,3.281,1.208,15.8,2.799,N
BX22-045,221.00,222.50,3.910,1.386,25.7,2.849,N
BX22-045,222.50,224.00,3.678,1.371,18.7,2.874,Y
BX22-045,224.00,225.50,3.640,1.464,25.4,2.837,N
BX22-045,225.50,227.50,3.467,1.289,21.2,2.871,N
BX22-045,227.50,228.50,3.614,1.285,20.9,2.868,N
BX22-045,228.50,229.50,3.382,1.226,22.4,2.814,N
BX22-045,229.50,230.50,3.547,1.191,21.0,2.823,N
BX22-045,230.50,231.50,3.814,1.434,23.0,2.839,N
BX22-045,231.50,233.00,3.827,1.361,24.8,2.886,N
BX22-045,233.00,235.00,3.612,1.232,19.3,2.843,N
BX22-045,235.00,236.50,3.288,1.096,17.6,2.795,N
BX22-045,236.50,237.50,3.211,1.185,18.3,2.807,N
BX22-045,237.50,238.50,3.494,1.140,19.9,2.793,N
BX22-045,238.50,240.00,4.272,1.443,28.3,2.929,N
BX22-045,240.00,241.00,3.468,1.197,19.4,2.827,N
BX22-046,0.00,1.00,0.020,0.090,0.5,2.616,N
BX22-046,1.00,2.50,0.020,0.010,0.5,2.670,N
BX22-046,2.50,3.50,0.585,0.132,3.3,2.671,N
BX22-046,3.50,4.50,0.020,0.067,0.7,2.585,N
BX22-046,4.50,6.00,0.398,0.095,5.4,2.615,N
BX22-046,6.00,8.00,0.768,0.162,3.1,2.645,N
BX22-046,8.00,10.00,0.265,0.024,3.2,2.620,N
BX22-046,10.00,11.00,0.020,0.202,0.5,2.630,N
BX22-046,11.00,12.50,0.073,0.010,0.5,2.642,N
BX22-046,12.50,14.50,0.167,0.013,1.2,2.624,N
BX22-046,14.50,16.50,0.084,0.027,0.8,2.671,N
BX22-046,16.50,18.00,0.269,0.037,1.6,2.660,N
BX22-046,18.00,19.00,0.020,0.068,0.5,2.585,N
BX22-046,19.00,21.00,0.119,0.059,0.5,2.598,N
BX22-046,21.00,22.50,0.043,0.010,1.1,2.669,N
BX22-046,22.50,23.50,0.584,0.154,4.4,2.674,N
BX22-046,23.50,25.50,0.020,0.010,1.2,2.603,N
BX22-046,25.50,27.00,0.218,0.064,1.1,2.576,N
BX22-046,27.00,28.00,0.020,0.072,0.5,2.573,N
BX22-046,28.00,29.00,0.616,0.211,6.6,2.676,N
BX22-046,29.00,30.50,0.020,0.010,0.9,2.634,N
BX22-046,30.50,31.50,0.461,0.170,1.4,2.635,N
BX22-046,31.50,32.50,0.637,0.156,3.3,2.630,N
BX22-046,32.50,34.00,0.578,0.151,5.6,2.663,N
BX22-046,34.00,35.00,0.022,0.179,1.7,2.634,N
BX22-046,35.00,36.00,0.025,0.010,0.5,2.606,N
BX22-046,36.00,37.00,1.022,0.234,5.6,2.679,N
BX22-046,37.00,39.00,0.061,0.077,0.5,2.654,N
BX22-046,39.00,40.00,0.808,0.371,4.5,2.701,N
BX22-046,40.00,42.00,0.291,0.197,3.3,2.650,N
BX22-046,42.00,43.00,0.196,0.010,7.7,2.634,N
BX22-046,43.00,44.00,0.311,0.234,0.5,2.688,N
BX22-046,44.00,46.00,0.020,0.147,0.5,2.642,N
BX22-046,46.00,47.00,0.376,0.095,1.5,2.650,N
BX22-046,47.00,48.50,0.020,0.072,0.7,2.576,N
BX22-046,48.50,49.50,0.683,0.255,3.7,2.630,N
BX22-046,49.50,51.00,0.200,0.044,2.9,2.566,N
BX22-046,51.00,52.00,0.472,0.108,1.9,2.656,N
BX22-046,52.00,53.00,0.784,0.254,5.5,2.639,N
BX22-046,53.00,54.00,0.020,0.010,0.5,2.596,N
BX22-046,54.00,56.00,0.501,0.180,1.8,2.627,N
BX22-046,56.00,57.50,0.020,0.010,0.5,2.596,N
BX22-046,57.50,58.50,0.471,0.351,2.9,2.673,N
BX22-046,58.50,59.50,0.020,0.010,0.5,2.624,N
BX22-046,59.50,60.50,0.020,0.010,0.5,2.629,N
BX22-046,60.50,62.00,0.020,0.064,0.5,2.637,N
BX22-046,62.00,64.00,0.341,0.041,0.5,2.645,N
BX22-046,64.00,65.00,0.192,0.010,0.5,2.628,N
BX22-046,65.00,66.00,0.096,0.010,0.5,2.597,N
BX22-046,66.00,67.00,0.251,0.010,3.0,2.620,N
BX22-046,67.00,69.00,0.829,0.262,4.2,2.728,N
BX22-046,69.00,70.00,0.192,0.010,0.5,2.675,N
BX22-046,70.00,71.00,0.332,0.130,4.2,2.666,N
BX22-046,71.00,72.00,0.580,0.073,5.1,2.662,N
BX22-046,72.00,74.00,0.806,0.164,4.3,2.661,N
BX22-046,74.00,75.00,0.101,0.106,0.5,2.560,N
BX22-046,75.00,76.00,0.571,0.220,4.8,2.657,N
BX22-046,76.00,77.00,0.836,0.154,3.1,2.659,N
BX22-046,77.00,78.50,0.174,0.109,0.5,2.702,N
BX22-046,78.50,79.50,0.751,0.161,6.5,2.655,N
BX22-046,79.50,80.50,0.357,0.053,2.1,2.553,N
BX22-046,80.50,82.50,0.403,0.010,5.5,2.634,N
BX22-046,82.50,84.50,0.208,0.080,0.5,2.587,N
BX22-046,84.50,86.00,0.083,0.033,1.1,2.641,N
BX22-046,86.00,87.50,0.616,0.076,1.7,2.630,Y
BX22-046,87.50,89.00,0.312,0.010,1.7,2.629,N
BX22-046,89.00,90.50,0.130,0.049,2.2,2.626,N
BX22-046,90.50,91.50,0.020,0.010,0.5,2.600,N
BX22-046,91.50,93.50,0.668,0.228,1.0,2.647,N
BX22-046,93.50,95.00,0.427,0.103,0.5,2.640,N
BX22-046,95.00,96.00,0.884,0.218,6.4,2.687,N
BX22-046,96.00,97.00,0.020,0.010,2.0,2.605,N
BX22-046,97.00,98.00,0.669,0.241,3.5,2.686,N
BX22-046,98.00,99.50,0.020,0.010,0.6,2.685,N
BX22-046,99.50,100.50,0.178,0.076,1.1,2.601,N
BX22-046,100.50,102.00,0.526,0.103,3.2,2.650,N
BX22-046,102.00,103.00,0.674,0.143,3.3,2.663,N
BX22-046,103.00,104.00,0.296,0.088,0.8,2.565,N
BX22-046,104.00,105.00,0.668,0.417,8.3,2.660,N
BX22-046,105.00,107.00,0.221,0.107,1.2,2.650,N
BX22-046,107.00,108.50,0.051,0.010,0.5,2.654,N
BX22-046,108.50,110.00,0.257,0.100,0.5,2.611,N
BX22-046,110.00,111.50,0.644,0.090,2.2,2.594,N
BX22-046,111.50,113.50,0.207,0.033,0.5,2.630,N
BX22-046,113.50,114.50,0.467,0.208,3.0,2.654,N
BX22-046,114.50,115.50,0.564,0.158,4.3,2.691,N
BX22-046,115.50,117.50,0.706,0.234,0.9,2.646,N
BX22-046,117.50,119.50,0.708,0.244,3.0,2.717,N
BX22-046,119.50,121.50,0.621,0.286,0.5,2.622,N
BX22-046,121.50,123.50,0.397,0.100,0.7,2.631,N
BX22-046,123.50,125.50,0.342,0.195,0.5,2.722,N
BX22-046,125.50,126.50,0.347,0.154,0.5,2.663,N
BX22-046,126.50,128.50,0.339,0.061,3.9,2.664,N
BX22-046,128.50,129.50,0.754,0.346,11.4,2.660,N
BX22-046,129.50,131.00,1.126,0.467,11.2,2.651,N
BX22-046,131.00,133.00,0.321,0.054,3.6,2.712,N
BX22-046,133.00,134.00,0.666,0.306,7.1,2.638,N
BX22-046,134.00,135.00,0.692,0.382,2.8,2.646,Y
BX22-046,135.00,137.00,0.930,0.227,3.6,2.755,N
BX22-046,137.00,138.50,0.651,0.179,1.0,2.657,N
BX22-046,138.50,140.00,0.020,0.033,4.1,2.611,N
BX22-046,140.00,141.50,0.115,0.010,4.1,2.607,N
BX22-046,141.50,142.50,0.587,0.339,5.2,2.691,N
BX22-046,142.50,143.50,0.770,0.415,6.0,2.661,N
BX22-046,143.50,145.50,0.382,0.260,4.3,2.619,N
BX22-046,145.50,146.50,1.125,0.336,4.5,2.676,N
BX22-046,146.50,147.50,0.450,0.229,3.2,2.677,N
BX22-046,147.50,148.50,1.016,0.420,3.0,2.702,N
BX22-046,148.50,150.00,0.752,0.325,4.8,2.711,N
BX22-046,150.00,151.00,0.414,0.137,1.4,2.625,N
BX22-046,151.00,152.00,1.201,0.471,6.7,2.721,N
BX22-046,152.00,153.50,0.769,0.483,6.1,2.640,N
BX22-046,153.50,154.50,0.742,0.272,3.9,2.654,N
BX22-046,154.50,156.50,1.128,0.355,9.1,2.696,N
BX22-046,156.50,158.50,0.472,0.147,3.7,2.632,N
BX22-046,158.50,159.50,0.359,0.078,0.8,2.639,N
BX22-046,159.50,161.00,0.020,0.076,0.5,2.604,N
BX22-046,161.00,162.00,0.926,0.360,5.2,2.667,N
BX22-046,162.00,163.50,0.419,0.021,1.1,2.607,N
BX22-046,163.50,165.00,0.732,0.269,6.1,2.685,N
BX22-046,165.00,166.00,0.694,0.330,1.8,2.706,N
BX22-046,166.00,168.00,0.794,0.272,2.0,2.637,N
BX22-046,168.00,169.00,0.639,0.094,1.7,2.595,N
BX22-046,169.00,171.00,0.221,0.211,3.2,2.649,N
BX22-046,171.00,172.00,0.020,0.010,2.6,2.610,N
BX22-046,172.00,174.00,1.022,0.543,5.1,2.729,Y
BX22-046,174.00,176.00,0.778,0.224,5.1,2.641,N
BX22-046,176.00,177.50,0.881,0.359,5.2,2.661,N
BX22-046,177.50,178.50,0.216,0.010,1.0,2.618,N
BX22-046,178.50,180.00,0.723,0.299,6.0,2.657,N
BX22-046,180.00,181.50,0.324,0.010,5.1,2.616,N
BX22-046,181.50,182.50,0.720,0.171,3.5,2.708,N
BX22-046,182.50,184.00,1.379,0.373,7.5,2.682,N
BX22-046,184.00,185.00,0.831,0.150,5.8,2.691,N
BX22-046,185.00,187.00,0.609,0.175,3.1,2.674,N
BX22-046,187.00,188.50,1.594,0.637,10.7,2.711,N
BX22-046,188.50,189.50,0.283,0.086,4.8,2.669,N
BX22-046,189.50,190.50,0.694,0.249,4.5,2.621,N
BX22-046,190.50,192.50,0.807,0.094,7.4,2.676,N
BX22-046,192.50,194.50,1.056,0.352,6.5,2.704,N
BX22-046,194.50,196.50,0.684,0.214,2.0,2.676,N
BX22-046,196.50,197.50,0.605,0.252,3.1,2.668,N
BX22-046,197.50,198.50,0.871,0.195,4.7,2.643,N
BX22-046,198.50,199.50,0.020,0.072,0.5,2.652,N
BX22-046,199.50,200.50,0.508,0.116,1.8,2.646,N
BX22-046,200.50,201.50,0.212,0.178,1.7,2.623,N
BX22-046,201.50,203.00,0.702,0.099,6.5,2.685,N
BX22-046,203.00,205.00,1.562,0.429,10.0,2.702,N
BX22-046,205.00,207.00,0.969,0.247,5.7,2.677,N
BX22-046,207.00,208.00,0.631,0.297,7.0,2.652,N
BX22-046,208.00,209.00,0.486,0.104,3.6,2.663,N
BX22-046,209.00,210.00,1.329,0.476,5.8,2.696,N
BX22-046,210.00,211.00,1.004,0.455,5.5,2.661,N
BX22-046,211.00,212.50,1.219,0.479,8.7,2.698,N
BX22-046,212.50,214.00,1.080,0.347,4.9,2.695,N
BX22-046,214.00,215.00,0.930,0.157,5.2,2.652,N
BX22-046,215.00,216.00,1.277,0.520,10.0,2.734,N
BX22-046,216.00,217.00,1.165,0.506,8.6,2.740,N
BX22-046,217.00,219.00,1.065,0.340,9.2,2.681,N
BX22-046,219.00,220.00,0.681,0.348,7.0,2.641,N
BX22-046,220.00,221.00,0.728,0.209,3.0,2.655,N
BX22-046,221.00,222.00,1.286,0.573,8.7,2.684,N
BX22-046,222.00,223.00,1.273,0.376,9.2,2.691,N
BX22-046,223.00,225.00,0.902,0.391,3.9,2.641,N
BX22-046,225.00,226.00,0.698,0.350,5.4,2.695,N
BX22-046,226.00,227.00,0.789,0.370,6.9,2.700,N
BX22-046,227.00,228.50,0.795,0.471,3.4,2.632,N
BX22-046,228.50,229.50,1.154,0.313,5.9,2.730,N
BX22-046,229.50,230.50,0.937,0.418,5.3,2.672,N
BX22-046,230.50,231.50,1.378,0.436,5.2,2.692,N
BX22-046,231.50,233.00,1.475,0.573,7.7,2.693,N
BX22-046,233.00,234.00,0.935,0.198,7.9,2.687,N
BX22-046,234.00,235.00,1.086,0.340,9.9,2.679,N
BX22-046,235.00,236.50,0.761,0.357,7.0,2.691,N
BX22-046,236.50,238.50,1.447,0.437,5.8,2.714,N
BX22-046,238.50,240.50,0.940,0.313,4.0,2.681,N
BX22-046,240.50,241.50,0.671,0.199,5.8,2.620,N
BX22-046,241.50,242.50,0.883,0.214,7.1,2.706,N
BX22-046,242.50,243.50,0.425,0.010,3.7,2.648,N
BX22-046,243.50,245.50,1.385,0.372,10.9,2.718,N
BX22-046,245.50,247.00,1.142,0.431,6.2,2.763,N
BX22-046,247.00,248.50,0.880,0.323,7.3,2.649,N
BX22-046,248.50,250.00,0.411,0.083,0.5,2.667,N
BX22-046,250.00,251.00,0.672,0.320,2.2,2.652,N
BX22-046,251.00,252.00,1.005,0.531,7.0,2.641,N
BX22-046,252.00,253.00,1.204,0.365,6.4,2.700,N
BX22-046,253.00,255.00,1.377,0.296,6.6,2.744,N
BX22-046,255.00,256.50,1.111,0.496,4.3,2.762,N
BX22-046,256.50,257.50,0.749,0.234,5.8,2.703,N
BX22-046,257.50,259.00,0.270,0.222,2.8,2.668,N
BX22-046,259.00,260.50,0.257,0.010,0.5,2.649,N
BX22-046,260.50,261.50,0.811,0.369,5.1,2.656,N
BX22-046,261.50,263.50,0.843,0.214,5.7,2.717,N
BX22-046,263.50,264.50,0.952,0.200,5.2,2.678,N
BX22-046,264.50,266.50,1.388,0.550,11.5,2.721,N
BX22-046,266.50,267.50,0.926,0.397,5.9,2.666,N
BX22-046,267.50,269.50,0.745,0.230,6.5,2.627,N
BX22-046,269.50,271.50,0.841,0.323,5.6,2.628,N
BX22-046,271.50,273.50,1.190,0.387,9.1,2.686,N
BX22-046,273.50,275.00,1.304,0.673,10.1,2.680,N
BX22-046,275.00,276.00,0.569,0.143,3.3,2.691,N
BX22-046,276.00,278.00,0.020,0.072,0.9,2.610,N
BX22-046,278.00,279.00,1.004,0.289,2.1,2.662,N
BX22-046,279.00,280.50,0.842,0.289,4.5,2.666,N
BX22-046,280.50,281.50,0.801,0.330,4.4,2.655,N
BX22-046,281.50,283.00,0.691,0.367,4.7,2.673,N
BX22-046,283.00,284.50,1.324,0.426,3.3,2.628,N
BX22-046,284.50,286.00,0.713,0.243,2.9,2.668,N
BX22-046,286.00,287.00,0.267,0.289,0.5,2.590,N
BX22-046,287.00,289.00,1.055,0.445,6.2,2.688,N
BX22-046,289.00,290.50,0.944,0.367,7.0,2.659,N
BX22-046,290.50,291.50,0.583,0.150,1.1,2.630,N
BX22-046,291.50,293.50,0.928,0.492,7.4,2.655,N
BX22-046,293.50,295.00,0.861,0.308,4.7,2.652,N
BX22-046,295.00,296.00,0.446,0.269,4.8,2.574,N
BX22-046,296.00,297.00,0.944,0.333,3.3,2.668,N
BX22-046,297.00,298.00,0.808,0.181,8.2,2.692,N
BX22-046,298.00,299.50,1.376,0.573,8.9,2.714,N
BX22-046,299.50,300.50,1.019,0.225,5.3,2.704,N
BX22-046,300.50,301.50,0.803,0.154,7.5,2.650,N
BX22-046,301.50,302.00,0.673,0.069,6.5,2.662,N
BX22-048,0.00,1.00,0.272,0.078,3.1,2.644,N
BX22-048,1.00,2.00,0.020,0.162,1.2,2.621,Y
BX22-048,2.00,3.50,0.020,0.010,0.8,2.621,N
BX22-048,3.50,5.00,0.020,0.010,2.4,2.611,N
BX22-048,5.00,7.00,0.020,0.010,2.5,2.570,N
BX22-048,7.00,8.50,0.020,0.217,0.5,2.641,N
BX22-048,8.50,9.50,0.328,0.165,2.4,2.636,N
BX22-048,9.50,11.50,0.020,0.010,1.7,2.688,N
BX22-048,11.50,13.50,0.193,0.010,0.5,2.629,N
BX22-048,13.50,14.50,0.599,0.322,5.8,2.641,N
BX22-048,14.50,15.50,0.020,0.075,2.4,2.635,N
BX22-048,15.50,16.50,0.020,0.073,0.5,2.632,N
BX22-048,16.50,17.50,0.020,0.010,3.4,2.644,N
BX22-048,17.50,19.50,0.308,0.150,2.9,2.660,N
BX22-048,19.50,20.50,0.191,0.051,0.5,2.684,N
BX22-048,20.50,21.50,0.277,0.251,4.1,2.720,N
BX22-048,21.50,23.00,0.474,0.316,3.5,2.652,N
BX22-048,23.00,24.00,0.020,0.128,0.5,2.653,N
BX22-048,24.00,25.50,0.021,0.146,2.4,2.670,N
BX22-048,25.50,27.50,0.020,0.010,1.4,2.584,N
BX22-048,27.50,28.50,0.372,0.144,0.5,2.655,N
BX22-048,28.50,29.50,0.303,0.184,2.1,2.681,N
BX22-048,29.50,30.50,0.783,0.232,5.5,2.688,N
BX22-048,30.50,32.50,0.020,0.010,0.5,2.626,N
