X,Y,Z,DX,DY,DZ,ROCKTYPE,WEATHERING,CLASS,ZN_PCT,AG_GPT,DENSITY,PERIOD
10500.0,20360.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.126,0.75,2.628,
10500.0,20360.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.150,0.90,2.629,
10500.0,20360.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.560,3.36,2.654,
10500.0,20360.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.656,3.93,2.659,
10500.0,20360.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.312,1.87,2.639,
10500.0,20360.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.527,3.16,2.652,
10500.0,20360.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,370.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.136,0.81,2.628,
10500.0,20360.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.769,4.62,2.666,
10500.0,20360.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20360.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.071,0.42,2.624,
10500.0,20360.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.103,0.62,2.626,
10500.0,20380.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.581,3.48,2.655,
10500.0,20380.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.290,1.74,2.637,
10500.0,20380.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.246,1.48,2.635,
10500.0,20380.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.294,1.76,2.638,
10500.0,20380.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.109,0.65,2.627,
10500.0,20380.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.053,0.32,2.623,
10500.0,20380.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.403,2.42,2.644,
10500.0,20380.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.395,2.37,2.644,
10500.0,20380.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.250,1.50,2.635,
10500.0,20380.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.221,1.32,2.633,
10500.0,20380.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.153,0.92,2.629,
10500.0,20380.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.313,1.88,2.639,
10500.0,20380.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,370.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.439,2.63,2.646,
10500.0,20380.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20380.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.108,0.65,2.626,
10500.0,20380.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.336,2.02,2.640,
10500.0,20400.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.203,1.22,2.632,
10500.0,20400.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.150,0.90,2.629,
10500.0,20400.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.307,1.84,2.638,
10500.0,20400.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.755,4.53,2.665,
10500.0,20400.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.703,4.22,2.662,
10500.0,20400.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.131,0.79,2.628,
10500.0,20400.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.305,1.83,2.638,
10500.0,20400.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.305,1.83,2.638,
10500.0,20400.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.319,1.91,2.639,
10500.0,20400.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.352,2.11,2.641,
10500.0,20400.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.090,0.54,2.625,
10500.0,20400.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.023,0.14,2.621,
10500.0,20400.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.134,0.80,2.628,
10500.0,20400.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.187,1.12,2.631,
10500.0,20400.0,370.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.243,1.46,2.635,
10500.0,20400.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.110,0.66,2.627,
10500.0,20400.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.156,0.93,2.629,
10500.0,20400.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20400.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.600,3.60,2.656,
10500.0,20400.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.267,1.60,2.636,
10500.0,20420.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.206,1.24,2.632,
10500.0,20420.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.207,1.24,2.632,
10500.0,20420.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.058,0.35,2.623,
10500.0,20420.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.122,0.73,2.627,
10500.0,20420.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.528,3.17,2.652,
10500.0,20420.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.294,1.76,2.638,
10500.0,20420.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.155,0.93,2.629,
10500.0,20420.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.400,2.40,2.644,
10500.0,20420.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,370.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.056,0.34,2.623,
10500.0,20420.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.278,1.67,2.637,
10500.0,20420.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.336,2.02,2.640,
10500.0,20420.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20420.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.108,0.65,2.626,
10500.0,20440.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.319,1.91,2.639,
10500.0,20440.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.479,2.87,2.649,
10500.0,20440.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.127,0.76,2.628,
10500.0,20440.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.401,2.40,2.644,
10500.0,20440.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.080,0.48,2.625,
10500.0,20440.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.239,1.44,2.634,
10500.0,20440.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.277,1.66,2.637,
10500.0,20440.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.094,0.57,2.626,
10500.0,20440.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.069,0.42,2.624,
10500.0,20440.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.256,1.54,2.635,
10500.0,20440.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.054,0.32,2.623,
10500.0,20440.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.434,2.61,2.646,
10500.0,20440.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.081,0.48,2.625,
10500.0,20440.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.032,0.19,2.622,
10500.0,20440.0,370.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.454,2.72,2.647,
10500.0,20440.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.497,2.98,2.650,
10500.0,20440.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.352,2.11,2.641,
10500.0,20440.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10500.0,20440.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.747,4.48,2.665,
10500.0,20440.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.427,2.56,2.646,
10520.0,20060.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.216,1.29,2.633,
10520.0,20060.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.393,2.36,2.644,
10520.0,20060.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.362,2.17,2.642,
10520.0,20060.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.183,1.10,2.631,
10520.0,20060.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.469,2.81,2.648,
10520.0,20060.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.042,0.25,2.622,
10520.0,20060.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.098,0.59,2.626,
10520.0,20060.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.036,0.21,2.622,
10520.0,20060.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.383,2.30,2.643,
10520.0,20060.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.262,1.57,2.636,
10520.0,20060.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.382,2.29,2.643,
10520.0,20060.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.513,3.08,2.651,
10520.0,20060.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.179,1.08,2.631,
10520.0,20060.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10520.0,20060.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.384,2.30,2.643,
10520.0,20060.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.251,1.51,2.635,
10520.0,20080.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.635,3.81,2.658,
10520.0,20080.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.048,0.29,2.623,
10520.0,20080.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.723,4.34,2.663,
10520.0,20080.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.099,0.59,2.626,
10520.0,20080.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.208,1.25,2.632,
10520.0,20080.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.276,1.66,2.637,
10520.0,20080.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.225,1.35,2.634,
10520.0,20080.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.407,2.44,2.644,
10520.0,20080.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.406,2.43,2.644,
10520.0,20080.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.166,1.00,2.630,
10520.0,20080.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.117,0.70,2.627,
10520.0,20080.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.355,2.13,2.641,
10520.0,20080.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.542,3.25,2.653,
10520.0,20080.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.569,3.41,2.654,
10520.0,20080.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.095,0.57,2.626,
10520.0,20080.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20080.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.234,1.41,2.634,
10520.0,20080.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.162,0.97,2.630,
10520.0,20080.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.218,1.31,2.633,
10520.0,20080.0,410.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.343,2.06,2.641,
10520.0,20080.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.028,0.17,2.622,
10520.0,20080.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.212,1.27,2.633,
10520.0,20080.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.115,0.69,2.627,
10520.0,20100.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.312,1.87,2.639,
10520.0,20100.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.060,0.36,2.624,
10520.0,20100.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.089,0.53,2.625,
10520.0,20100.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.324,1.94,2.639,
10520.0,20100.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.141,0.84,2.628,
10520.0,20100.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.560,3.36,2.654,
10520.0,20100.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.310,1.86,2.639,
10520.0,20100.0,310.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.494,2.96,2.650,
10520.0,20100.0,320.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.293,1.76,2.638,
10520.0,20100.0,330.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.318,1.91,2.639,
10520.0,20100.0,340.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.223,1.34,2.633,
10520.0,20100.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.148,0.89,2.629,
10520.0,20100.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10520.0,20100.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.234,1.41,2.634,
10520.0,20100.0,380.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
